exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pD,SF,sf,AG-PTR (P=I),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.5989,0.5666666666666667,84.4,ok,,run,2026-09-09T14:15:07
pD,SF,sf,AG-PTR (FedAdam-diag P),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7538,0.3111111111111111,86.3,ok,,run,2026-09-09T14:16:33
pD,SF,sf,AG-PTR (FedAdam-scalar P),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7571,0.3166666666666666,86.2,ok,,run,2026-09-09T14:17:59
pD,SF,sf,DP-FedAvg (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4425,1.0,47.1,ok,,run,2026-09-09T14:18:47
pD,SF,sf,FedVRDP-style (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.356,1.0,43.0,ok,,run,2026-09-09T14:19:30
pD,SF,sf,Median (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,107.2,ok,,run,2026-09-09T14:21:17
pD,SF,sf,TrimmedMean (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,115.6,ok,,run,2026-09-09T14:23:12
pD,SF,sf,Krum (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,77.9,ok,,run,2026-09-09T14:24:30
pD,SF,sf,SparseFed-style (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,83.1,ok,,run,2026-09-09T14:25:53
pD,SF,sf,AG-PTR (P=I),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.5022,0.1611111111111111,67.5,ok,,run,2026-09-09T14:27:01
pD,SF,sf,AG-PTR (FedAdam-diag P),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7495,0.2166666666666666,71.3,ok,,run,2026-09-09T14:28:12
