exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pC,MinSum,minsum,AG-PTR,0.1,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3654,0.8055555555555556,111.5,ok,,run,2026-09-09T05:01:09
pC,MinSum,minsum,DP-FedAvg,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1523,1.0,70.9,ok,,run,2026-09-09T05:02:20
pC,MinSum,minsum,FedVRDP-style,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1394,1.0,68.1,ok,,run,2026-09-09T05:03:28
pC,MinSum,minsum,Median,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.2069,1.0,176.0,ok,,run,2026-09-09T05:06:24
pC,MinSum,minsum,TrimmedMean,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.1686,1.0,225.2,ok,,run,2026-09-09T05:10:09
pC,MinSum,minsum,Krum,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.3377,1.0,95.7,ok,,run,2026-09-09T05:11:45
pC,MinSum,minsum,SparseFed-style,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.2351,1.0,120.4,ok,,run,2026-09-09T05:13:46
pC,MinSum,minsum,AG-PTR,0.2,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3503,0.8555555555555555,104.6,ok,,run,2026-09-09T05:15:30
pC,MinSum,minsum,DP-FedAvg,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1153,1.0,64.2,ok,,run,2026-09-09T05:16:35
pC,MinSum,minsum,FedVRDP-style,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1402,1.0,60.5,ok,,run,2026-09-09T05:17:35
pC,MinSum,minsum,Median,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1131,1.0,167.6,ok,,run,2026-09-09T05:20:23
pC,MinSum,minsum,TrimmedMean,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1622,1.0,196.3,ok,,run,2026-09-09T05:23:39
pC,MinSum,minsum,Krum,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1925,1.0,90.0,ok,,run,2026-09-09T05:25:09
pC,MinSum,minsum,SparseFed-style,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1156,1.0,116.5,ok,,run,2026-09-09T05:27:06
pC,MinSum,minsum,AG-PTR,0.3,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3379,0.6888888888888889,95.1,ok,,run,2026-09-09T05:28:41
pC,MinSum,minsum,DP-FedAvg,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.117,1.0,56.7,ok,,run,2026-09-09T05:29:38
pC,MinSum,minsum,FedVRDP-style,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.174,1.0,52.4,ok,,run,2026-09-09T05:30:30
pC,MinSum,minsum,Median,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1727,1.0,152.8,ok,,run,2026-09-09T05:33:03
pC,MinSum,minsum,TrimmedMean,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1627,1.0,176.7,ok,,run,2026-09-09T05:36:00
pC,MinSum,minsum,Krum,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1011,1.0,81.1,ok,,run,2026-09-09T05:37:21
pC,MinSum,minsum,SparseFed-style,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1433,1.0,106.6,ok,,run,2026-09-09T05:39:07
pC,MinSum,minsum,AG-PTR,0.4,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.2407,0.1666666666666666,85.5,ok,,run,2026-09-09T05:40:33
pC,MinSum,minsum,DP-FedAvg,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.0974,1.0,51.3,ok,,run,2026-09-09T05:41:24
pC,MinSum,minsum,FedVRDP-style,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1767,1.0,44.9,ok,,run,2026-09-09T05:42:09
pC,MinSum,minsum,Median,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1404,1.0,133.4,ok,,run,2026-09-09T05:44:23
pC,MinSum,minsum,TrimmedMean,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1002,1.0,149.5,ok,,run,2026-09-09T05:46:52
pC,MinSum,minsum,Krum,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.0997,1.0,75.4,ok,,run,2026-09-09T05:48:08
pC,MinSum,minsum,SparseFed-style,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1591,1.0,103.3,ok,,run,2026-09-09T05:49:51
pC,MinSum,minsum,AG-PTR,0.49,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.1066,0.0,78.9,ok,,run,2026-09-09T05:51:10
pC,MinSum,minsum,DP-FedAvg,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1229,1.0,43.6,ok,,run,2026-09-09T05:51:54
pC,MinSum,minsum,FedVRDP-style,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1506,1.0,36.1,ok,,run,2026-09-09T05:52:30
pC,MinSum,minsum,Median,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,96.7,ok,,run,2026-09-09T05:54:06
pC,MinSum,minsum,TrimmedMean,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,117.3,ok,,run,2026-09-09T05:56:04
pC,MinSum,minsum,Krum,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,66.6,ok,,run,2026-09-09T05:57:10
pC,MinSum,minsum,SparseFed-style,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1273,1.0,93.5,ok,,run,2026-09-09T05:58:44
pC,MinSum,minsum,AG-PTR,0.6,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.1066,0.0,69.0,ok,,run,2026-09-09T05:59:53
pC,LF,lf,DP-FedAvg,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2824,1.0,73.6,ok,,run,2026-09-09T06:01:07
pC,LF,lf,FedVRDP-style,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.335,1.0,70.9,ok,,run,2026-09-09T06:02:18
pC,LF,lf,Median,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4423,1.0,172.5,ok,,run,2026-09-09T06:05:10
pC,LF,lf,TrimmedMean,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4795,1.0,92.1,ok,,run,2026-09-09T06:06:42
pC,LF,lf,Krum,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.3497,1.0,98.9,ok,,run,2026-09-09T06:08:21
pC,LF,lf,SparseFed-style,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4678,1.0,124.9,ok,,run,2026-09-09T06:10:26
pC,LF,lf,AG-PTR,0.0,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3873,0.85,110.1,ok,,run,2026-09-09T06:12:16
pC,LF,lf,DP-FedAvg,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2462,1.0,74.5,ok,,run,2026-09-09T06:13:31
pC,LF,lf,FedVRDP-style,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3175,1.0,72.9,ok,,run,2026-09-09T06:14:43
pC,LF,lf,Median,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.4264,1.0,174.5,ok,,run,2026-09-09T06:17:38
pC,LF,lf,TrimmedMean,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.4452,1.0,229.7,ok,,run,2026-09-09T06:21:28
pC,LF,lf,Krum,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.3484,1.0,98.8,ok,,run,2026-09-09T06:23:07
pC,LF,lf,SparseFed-style,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.4461,1.0,126.4,ok,,run,2026-09-09T06:25:13
pC,LF,lf,AG-PTR,0.1,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3586,0.9111111111111112,109.2,ok,,run,2026-09-09T06:27:02
pC,LF,lf,DP-FedAvg,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2235,1.0,74.3,ok,,run,2026-09-09T06:28:16
pC,LF,lf,FedVRDP-style,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2821,1.0,73.7,ok,,run,2026-09-09T06:29:30
pC,LF,lf,Median,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.4036,1.0,174.1,ok,,run,2026-09-09T06:32:24
pC,LF,lf,TrimmedMean,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.41,1.0,225.9,ok,,run,2026-09-09T06:36:10
pC,LF,lf,Krum,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.3228,1.0,99.3,ok,,run,2026-09-09T06:37:50
pC,LF,lf,SparseFed-style,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.4277,1.0,127.4,ok,,run,2026-09-09T06:39:57
pC,LF,lf,AG-PTR,0.2,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3439,0.9055555555555556,108.5,ok,,run,2026-09-09T06:41:46
pC,LF,lf,DP-FedAvg,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2035,1.0,75.6,ok,,run,2026-09-09T06:43:01
pC,LF,lf,FedVRDP-style,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2491,1.0,72.2,ok,,run,2026-09-09T06:44:13
pC,LF,lf,Median,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.3728,1.0,174.8,ok,,run,2026-09-09T06:47:08
pC,LF,lf,TrimmedMean,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.3767,1.0,226.9,ok,,run,2026-09-09T06:50:55
pC,LF,lf,Krum,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.3056,1.0,100.0,ok,,run,2026-09-09T06:52:35
pC,LF,lf,SparseFed-style,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.4007,1.0,126.4,ok,,run,2026-09-09T06:54:42
pC,LF,lf,AG-PTR,0.3,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3262,0.95,111.1,ok,,run,2026-09-09T06:56:33
pC,LF,lf,DP-FedAvg,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1873,1.0,76.6,ok,,run,2026-09-09T06:57:49
pC,LF,lf,FedVRDP-style,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.213,1.0,73.8,ok,,run,2026-09-09T06:59:03
pC,LF,lf,Median,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.334,1.0,175.0,ok,,run,2026-09-09T07:01:58
pC,LF,lf,TrimmedMean,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.3312,1.0,227.9,ok,,run,2026-09-09T07:05:46
pC,LF,lf,Krum,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.2591,1.0,100.2,ok,,run,2026-09-09T07:07:26
pC,LF,lf,SparseFed-style,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.3512,1.0,120.9,ok,,run,2026-09-09T07:09:27
pC,LF,lf,AG-PTR,0.4,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.2853,0.9388888888888888,103.2,ok,,run,2026-09-09T07:11:11
pC,LF,lf,DP-FedAvg,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1736,1.0,69.5,ok,,run,2026-09-09T07:12:20
pC,LF,lf,FedVRDP-style,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1775,1.0,67.9,ok,,run,2026-09-09T07:13:28
pC,LF,lf,Median,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.2556,1.0,165.6,ok,,run,2026-09-09T07:16:14
pC,LF,lf,TrimmedMean,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.2578,1.0,215.9,ok,,run,2026-09-09T07:19:49
pC,LF,lf,Krum,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.2143,1.0,93.5,ok,,run,2026-09-09T07:21:23
pC,LF,lf,SparseFed-style,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.2643,1.0,119.8,ok,,run,2026-09-09T07:23:23
pC,LF,lf,AG-PTR,0.49,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.2795,0.7944444444444444,100.5,ok,,run,2026-09-09T07:25:03
pC,LF,lf,DP-FedAvg,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1633,1.0,71.2,ok,,run,2026-09-09T07:26:15
pC,LF,lf,FedVRDP-style,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1364,1.0,68.2,ok,,run,2026-09-09T07:27:23
pC,LF,lf,Median,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1653,1.0,167.5,ok,,run,2026-09-09T07:30:10
pC,LF,lf,TrimmedMean,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1696,1.0,219.6,ok,,run,2026-09-09T07:33:50
pC,LF,lf,Krum,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.0972,1.0,93.9,ok,,run,2026-09-09T07:35:24
pC,LF,lf,SparseFed-style,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1566,1.0,120.6,ok,,run,2026-09-09T07:37:24
pC,LF,lf,AG-PTR,0.6,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.2297,0.7166666666666667,100.8,ok,,run,2026-09-09T07:39:05
pC,FoE,foe,DP-FedAvg,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2824,1.0,68.8,ok,,run,2026-09-09T07:40:14
pC,FoE,foe,FedVRDP-style,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.335,1.0,66.1,ok,,run,2026-09-09T07:41:20
pC,FoE,foe,Median,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4423,1.0,166.2,ok,,run,2026-09-09T07:44:06
pC,FoE,foe,TrimmedMean,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4795,1.0,86.2,ok,,run,2026-09-09T07:45:33
pC,FoE,foe,Krum,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.3497,1.0,94.0,ok,,run,2026-09-09T07:47:07
pC,FoE,foe,SparseFed-style,0.0,0,certified,1.0338019195458117,,,,False,poisson,180,0.4678,1.0,122.0,ok,,run,2026-09-09T07:49:09
pC,FoE,foe,AG-PTR,0.0,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3873,0.85,105.3,ok,,run,2026-09-09T07:50:54
pC,FoE,foe,DP-FedAvg,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2572,1.0,68.1,ok,,run,2026-09-09T07:52:02
pC,FoE,foe,FedVRDP-style,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.304,1.0,63.4,ok,,run,2026-09-09T07:53:06
pC,FoE,foe,Median,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.3514,1.0,168.8,ok,,run,2026-09-09T07:55:54
pC,FoE,foe,TrimmedMean,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.4298,1.0,222.0,ok,,run,2026-09-09T07:59:36
pC,FoE,foe,Krum,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.0974,1.0,92.7,ok,,run,2026-09-09T08:01:09
pC,FoE,foe,SparseFed-style,0.1,0,certified,1.0338019195458117,,,,False,poisson,180,0.4419,1.0,117.5,ok,,run,2026-09-09T08:03:07
pC,FoE,foe,AG-PTR,0.1,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3605,0.8277777777777777,98.6,ok,,run,2026-09-09T08:04:45
pC,FoE,foe,DP-FedAvg,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2357,1.0,61.2,ok,,run,2026-09-09T08:05:47
pC,FoE,foe,FedVRDP-style,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2635,1.0,56.9,ok,,run,2026-09-09T08:06:44
pC,FoE,foe,Median,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.1773,1.0,171.9,ok,,run,2026-09-09T08:09:36
pC,FoE,foe,TrimmedMean,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.3318,1.0,213.3,ok,,run,2026-09-09T08:13:09
pC,FoE,foe,Krum,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.22,1.0,87.7,ok,,run,2026-09-09T08:14:37
pC,FoE,foe,SparseFed-style,0.2,0,certified,1.0338019195458117,,,,False,poisson,180,0.4103,1.0,113.8,ok,,run,2026-09-09T08:16:30
pC,FoE,foe,AG-PTR,0.2,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.348,0.8277777777777777,96.6,ok,,run,2026-09-09T08:18:07
pC,FoE,foe,DP-FedAvg,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2082,1.0,56.4,ok,,run,2026-09-09T08:19:04
pC,FoE,foe,FedVRDP-style,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2274,1.0,51.6,ok,,run,2026-09-09T08:19:55
pC,FoE,foe,Median,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1295,1.0,164.1,ok,,run,2026-09-09T08:22:39
pC,FoE,foe,TrimmedMean,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.1361,1.0,207.2,ok,,run,2026-09-09T08:26:06
pC,FoE,foe,Krum,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.2142,1.0,78.9,ok,,run,2026-09-09T08:27:25
pC,FoE,foe,SparseFed-style,0.3,0,certified,1.0338019195458117,,,,False,poisson,180,0.36,1.0,105.4,ok,,run,2026-09-09T08:29:11
pC,FoE,foe,AG-PTR,0.3,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.3379,0.6888888888888889,88.1,ok,,run,2026-09-09T08:30:39
pC,FoE,foe,DP-FedAvg,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1752,1.0,51.6,ok,,run,2026-09-09T08:31:31
pC,FoE,foe,FedVRDP-style,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1779,1.0,48.1,ok,,run,2026-09-09T08:32:19
pC,FoE,foe,Median,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1657,1.0,154.9,ok,,run,2026-09-09T08:34:54
pC,FoE,foe,TrimmedMean,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.1589,1.0,181.2,ok,,run,2026-09-09T08:37:55
pC,FoE,foe,Krum,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.0566,1.0,73.7,ok,,run,2026-09-09T08:39:09
pC,FoE,foe,SparseFed-style,0.4,0,certified,1.0338019195458117,,,,False,poisson,180,0.2824,1.0,100.7,ok,,run,2026-09-09T08:40:49
pC,FoE,foe,AG-PTR,0.4,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.2407,0.1666666666666666,78.7,ok,,run,2026-09-09T08:42:08
pC,FoE,foe,DP-FedAvg,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,44.9,ok,,run,2026-09-09T08:42:53
pC,FoE,foe,FedVRDP-style,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.0989,1.0,39.4,ok,,run,2026-09-09T08:43:32
pC,FoE,foe,Median,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1618,1.0,131.9,ok,,run,2026-09-09T08:45:44
pC,FoE,foe,TrimmedMean,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1406,1.0,152.0,ok,,run,2026-09-09T08:48:16
pC,FoE,foe,Krum,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,68.0,ok,,run,2026-09-09T08:49:24
pC,FoE,foe,SparseFed-style,0.49,0,certified,1.0338019195458117,,,,False,poisson,180,0.1674,1.0,92.3,ok,,run,2026-09-09T08:50:57
pC,FoE,foe,AG-PTR,0.49,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.1066,0.0,68.0,ok,,run,2026-09-09T08:52:05
pC,FoE,foe,DP-FedAvg,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,34.6,ok,,run,2026-09-09T08:52:39
pC,FoE,foe,FedVRDP-style,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,30.0,ok,,run,2026-09-09T08:53:09
pC,FoE,foe,Median,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,88.6,ok,,run,2026-09-09T08:54:38
pC,FoE,foe,TrimmedMean,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,107.0,ok,,run,2026-09-09T08:56:25
pC,FoE,foe,Krum,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,60.4,ok,,run,2026-09-09T08:57:25
pC,FoE,foe,SparseFed-style,0.6,0,certified,1.0338019195458117,,,,False,poisson,180,0.1,1.0,86.1,ok,,run,2026-09-09T08:58:52
pC,FoE,foe,AG-PTR,0.6,0,certified,1.0338019195458117,2.3116513673742034,1.1558256836871017,1.9999999999999976,True,poisson,180,0.1066,0.0,61.4,ok,,run,2026-09-09T08:59:53
pC,ALIE,alie,FedVRDP,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3741,1.0,69.8,ok,,run,2026-09-10T12:02:15
pC,ALIE,alie,FedVRDP,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2562,1.0,61.9,ok,,run,2026-09-10T12:03:17
pC,ALIE,alie,FedVRDP,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.0976,1.0,54.8,ok,,run,2026-09-10T12:04:12
pC,ALIE,alie,FedVRDP,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1044,1.0,49.1,ok,,run,2026-09-10T12:05:01
pC,ALIE,alie,FedVRDP,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1103,1.0,42.2,ok,,run,2026-09-10T12:05:44
pC,ALIE,alie,FedVRDP,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.0999,1.0,35.8,ok,,run,2026-09-10T12:06:19
pC,ALIE,alie,FedVRDP,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,29.6,ok,,run,2026-09-10T12:06:49
pC,SF,sf,FedVRDP,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3741,1.0,66.8,ok,,run,2026-09-10T12:07:56
pC,SF,sf,FedVRDP,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1697,1.0,61.7,ok,,run,2026-09-10T12:08:57
pC,SF,sf,FedVRDP,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1654,1.0,55.4,ok,,run,2026-09-10T12:09:53
pC,SF,sf,FedVRDP,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1679,1.0,48.8,ok,,run,2026-09-10T12:10:42
pC,SF,sf,FedVRDP,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1482,1.0,43.2,ok,,run,2026-09-10T12:11:25
pC,SF,sf,FedVRDP,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,37.4,ok,,run,2026-09-10T12:12:02
pC,SF,sf,FedVRDP,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1,1.0,30.1,ok,,run,2026-09-10T12:12:32
pC,MinMax,minmax,FedVRDP,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3741,1.0,66.7,ok,,run,2026-09-10T12:13:39
pC,MinMax,minmax,FedVRDP,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2373,1.0,70.9,ok,,run,2026-09-10T12:14:50
pC,MinMax,minmax,FedVRDP,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1698,1.0,63.6,ok,,run,2026-09-10T12:15:54
pC,MinMax,minmax,FedVRDP,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1935,1.0,56.6,ok,,run,2026-09-10T12:16:50
pC,MinMax,minmax,FedVRDP,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1456,1.0,49.4,ok,,run,2026-09-10T12:17:40
pC,MinMax,minmax,FedVRDP,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1547,1.0,42.8,ok,,run,2026-09-10T12:18:23
pC,MinMax,minmax,FedVRDP,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1876,1.0,36.2,ok,,run,2026-09-10T12:18:59
pC,MinSum,minsum,FedVRDP,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3741,1.0,69.8,ok,,run,2026-09-10T12:20:09
pC,MinSum,minsum,FedVRDP,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2353,1.0,72.0,ok,,run,2026-09-10T12:21:21
pC,MinSum,minsum,FedVRDP,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1483,1.0,65.1,ok,,run,2026-09-10T12:22:26
pC,MinSum,minsum,FedVRDP,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1738,1.0,56.6,ok,,run,2026-09-10T12:23:22
pC,MinSum,minsum,FedVRDP,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1658,1.0,49.1,ok,,run,2026-09-10T12:24:11
pC,MinSum,minsum,FedVRDP,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1586,1.0,42.2,ok,,run,2026-09-10T12:24:54
pC,MinSum,minsum,FedVRDP,0.6,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.1666,1.0,33.8,ok,,run,2026-09-10T12:25:27
pC,LF,lf,FedVRDP,0.0,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3741,1.0,67.8,ok,,run,2026-09-10T12:26:35
pC,LF,lf,FedVRDP,0.1,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3421,1.0,70.7,ok,,run,2026-09-10T12:27:46
pC,LF,lf,FedVRDP,0.2,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.3284,1.0,71.6,ok,,run,2026-09-10T12:28:58
pC,LF,lf,FedVRDP,0.3,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2971,1.0,71.1,ok,,run,2026-09-10T12:30:09
pC,LF,lf,FedVRDP,0.4,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2427,1.0,70.7,ok,,run,2026-09-10T12:31:19
pC,LF,lf,FedVRDP,0.49,0,certified,1.0338019195458117,,,2.0,True,poisson,180,0.2215,1.0,71.0,ok,,run,2026-09-10T12:32:30
