exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pA,ALIE,alie,Median,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1002,1.0,80.2,ok,,run,2026-09-08T07:14:42
pA,ALIE,alie,TrimmedMean,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,98.1,ok,,run,2026-09-08T07:16:20
pA,ALIE,alie,Krum,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,54.7,ok,,run,2026-09-08T07:17:15
pA,ALIE,alie,SparseFed-style,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.3422,1.0,74.6,ok,,run,2026-09-08T07:18:30
pA,ALIE,alie,AG-PTR,0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6962,0.1722222222222222,59.1,ok,,run,2026-09-08T07:19:29
pA,ALIE,alie,DP-FedAvg,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1148,1.0,31.1,ok,,run,2026-09-08T07:20:00
pA,ALIE,alie,FedVRDP-style,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1697,1.0,26.4,ok,,run,2026-09-08T07:20:26
pA,ALIE,alie,Median,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,91.0,ok,,run,2026-09-08T07:21:57
pA,ALIE,alie,TrimmedMean,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,105.6,ok,,run,2026-09-08T07:23:43
pA,ALIE,alie,Krum,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,63.4,ok,,run,2026-09-08T07:24:47
pA,ALIE,alie,SparseFed-style,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1963,1.0,67.7,ok,,run,2026-09-08T07:25:54
pA,ALIE,alie,AG-PTR,0.6,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.1468,0.0055555555555555,51.5,ok,,run,2026-09-08T07:26:46
pA,SF,sf,DP-FedAvg,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7087,1.0,63.2,ok,,run,2026-09-08T07:27:49
pA,SF,sf,FedVRDP-style,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7542,1.0,59.7,ok,,run,2026-09-08T07:28:49
pA,SF,sf,Median,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.7698,1.0,133.5,ok,,run,2026-09-08T07:31:02
pA,SF,sf,TrimmedMean,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.805,1.0,81.3,ok,,run,2026-09-08T07:32:24
pA,SF,sf,Krum,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.712,1.0,86.7,ok,,run,2026-09-08T07:33:50
pA,SF,sf,SparseFed-style,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.8037,1.0,95.6,ok,,run,2026-09-08T07:35:26
pA,SF,sf,AG-PTR,0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7728,0.9444444444444444,86.7,ok,,run,2026-09-08T07:36:53
pA,SF,sf,DP-FedAvg,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.616,1.0,57.2,ok,,run,2026-09-08T07:37:50
pA,SF,sf,FedVRDP-style,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.3658,1.0,53.6,ok,,run,2026-09-08T07:38:44
pA,SF,sf,Median,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7326,1.0,122.1,ok,,run,2026-09-08T07:40:46
pA,SF,sf,TrimmedMean,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7329,1.0,154.6,ok,,run,2026-09-08T07:43:20
pA,SF,sf,Krum,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7037,1.0,78.3,ok,,run,2026-09-08T07:44:39
pA,SF,sf,SparseFed-style,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.6724,1.0,95.1,ok,,run,2026-09-08T07:46:14
pA,SF,sf,AG-PTR,0.1,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7605,0.9388888888888888,82.7,ok,,run,2026-09-08T07:47:37
pA,SF,sf,DP-FedAvg,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4955,1.0,51.8,ok,,run,2026-09-08T07:48:28
pA,SF,sf,FedVRDP-style,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1943,1.0,48.2,ok,,run,2026-09-08T07:49:17
pA,SF,sf,Median,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.6818,1.0,117.3,ok,,run,2026-09-08T07:51:14
pA,SF,sf,TrimmedMean,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.619,1.0,149.0,ok,,run,2026-09-08T07:53:43
pA,SF,sf,Krum,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.7058,1.0,72.6,ok,,run,2026-09-08T07:54:55
pA,SF,sf,SparseFed-style,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.1086,1.0,90.2,ok,,run,2026-09-08T07:56:26
pA,SF,sf,AG-PTR,0.2,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7408,0.8555555555555555,76.4,ok,,run,2026-09-08T07:57:42
pA,SF,sf,DP-FedAvg,0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4183,1.0,47.0,ok,,run,2026-09-08T07:58:29
pA,SF,sf,FedVRDP-style,0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1001,1.0,42.4,ok,,run,2026-09-08T07:59:12
pA,SF,sf,Median,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.516,1.0,116.6,ok,,run,2026-09-08T08:01:08
pA,SF,sf,TrimmedMean,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.5653,1.0,144.2,ok,,run,2026-09-08T08:03:32
pA,SF,sf,Krum,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.7279,1.0,66.1,ok,,run,2026-09-08T08:04:39
pA,SF,sf,SparseFed-style,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.0142,1.0,83.6,ok,,run,2026-09-08T08:06:02
pA,SF,sf,AG-PTR,0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7629,0.6333333333333333,70.3,ok,,run,2026-09-08T08:07:13
pA,SF,sf,DP-FedAvg,0.4,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.2268,1.0,42.2,ok,,run,2026-09-08T08:07:55
pA,SF,sf,FedVRDP-style,0.4,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1004,1.0,37.1,ok,,run,2026-09-08T08:08:32
pA,SF,sf,Median,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.2022,1.0,111.7,ok,,run,2026-09-08T08:10:23
pA,SF,sf,TrimmedMean,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.1961,1.0,131.8,ok,,run,2026-09-08T08:12:35
pA,SF,sf,Krum,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.727,1.0,61.5,ok,,run,2026-09-08T08:13:37
pA,SF,sf,SparseFed-style,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.0274,1.0,79.6,ok,,run,2026-09-08T08:14:56
pA,SF,sf,AG-PTR,0.4,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7382,0.3333333333333333,62.4,ok,,run,2026-09-08T08:15:59
pA,SF,sf,DP-FedAvg,0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1007,1.0,36.4,ok,,run,2026-09-08T08:16:35
pA,SF,sf,FedVRDP-style,0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.0969,1.0,31.9,ok,,run,2026-09-08T08:17:07
pA,SF,sf,Median,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.2366,1.0,97.6,ok,,run,2026-09-08T08:18:45
pA,SF,sf,TrimmedMean,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.131,1.0,110.2,ok,,run,2026-09-08T08:20:35
pA,SF,sf,Krum,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,57.3,ok,,run,2026-09-08T08:21:32
pA,SF,sf,SparseFed-style,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1933,1.0,73.7,ok,,run,2026-09-08T08:22:46
pA,SF,sf,AG-PTR,0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6524,0.1333333333333333,58.9,ok,,run,2026-09-08T08:23:45
pA,SF,sf,DP-FedAvg,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1,1.0,31.5,ok,,run,2026-09-08T08:24:17
pA,SF,sf,FedVRDP-style,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1,1.0,26.2,ok,,run,2026-09-08T08:24:43
pA,SF,sf,Median,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,71.2,ok,,run,2026-09-08T08:25:54
pA,SF,sf,TrimmedMean,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,85.0,ok,,run,2026-09-08T08:27:19
pA,SF,sf,Krum,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,52.0,ok,,run,2026-09-08T08:28:11
pA,SF,sf,SparseFed-style,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,68.1,ok,,run,2026-09-08T08:29:19
pA,SF,sf,AG-PTR,0.6,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.0427,0.0,51.5,ok,,run,2026-09-08T08:30:11
pA,MinMax,minmax,DP-FedAvg,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7087,1.0,61.9,ok,,run,2026-09-08T08:31:13
pA,MinMax,minmax,FedVRDP-style,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7542,1.0,59.2,ok,,run,2026-09-08T08:32:12
pA,MinMax,minmax,Median,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.7698,1.0,127.7,ok,,run,2026-09-08T08:34:20
pA,MinMax,minmax,TrimmedMean,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.805,1.0,76.0,ok,,run,2026-09-08T08:35:36
pA,MinMax,minmax,Krum,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.712,1.0,82.0,ok,,run,2026-09-08T08:36:58
pA,MinMax,minmax,SparseFed-style,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.8037,1.0,96.5,ok,,run,2026-09-08T08:38:34
pA,MinMax,minmax,AG-PTR,0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7728,0.9444444444444444,87.7,ok,,run,2026-09-08T08:40:02
pA,MinMax,minmax,DP-FedAvg,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.6498,1.0,65.1,ok,,run,2026-09-08T08:41:07
pA,MinMax,minmax,FedVRDP-style,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7001,1.0,61.3,ok,,run,2026-09-08T08:42:08
pA,MinMax,minmax,Median,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7326,1.0,133.0,ok,,run,2026-09-08T08:44:21
pA,MinMax,minmax,TrimmedMean,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7291,1.0,163.3,ok,,run,2026-09-08T08:47:05
pA,MinMax,minmax,Krum,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7114,1.0,87.5,ok,,run,2026-09-08T08:48:32
pA,MinMax,minmax,SparseFed-style,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7476,1.0,102.4,ok,,run,2026-09-08T08:50:15
pA,MinMax,minmax,AG-PTR,0.1,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7605,0.9388888888888888,90.3,ok,,run,2026-09-08T08:51:45
pA,MinMax,minmax,DP-FedAvg,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.603,1.0,58.6,ok,,run,2026-09-08T08:52:44
pA,MinMax,minmax,FedVRDP-style,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.5938,1.0,54.9,ok,,run,2026-09-08T08:53:39
pA,MinMax,minmax,Median,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.6818,1.0,128.5,ok,,run,2026-09-08T08:55:47
pA,MinMax,minmax,TrimmedMean,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.681,1.0,164.4,ok,,run,2026-09-08T08:58:32
pA,MinMax,minmax,Krum,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.7071,1.0,83.1,ok,,run,2026-09-08T08:59:55
pA,MinMax,minmax,SparseFed-style,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.7183,1.0,99.5,ok,,run,2026-09-08T09:01:34
pA,MinMax,minmax,AG-PTR,0.2,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7584,0.8611111111111112,85.8,ok,,run,2026-09-08T09:03:00
pA,MinMax,minmax,DP-FedAvg,0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.5183,1.0,53.5,ok,,run,2026-09-08T09:03:54
pA,MinMax,minmax,FedVRDP-style,0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4512,1.0,48.8,ok,,run,2026-09-08T09:04:42
pA,MinMax,minmax,Median,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.516,1.0,126.7,ok,,run,2026-09-08T09:06:49
pA,MinMax,minmax,TrimmedMean,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.4971,1.0,156.1,ok,,run,2026-09-08T09:09:25
pA,MinMax,minmax,Krum,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.7117,1.0,76.2,ok,,run,2026-09-08T09:10:42
pA,MinMax,minmax,SparseFed-style,0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.6683,1.0,92.4,ok,,run,2026-09-08T09:12:14
pA,MinMax,minmax,AG-PTR,0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7629,0.6333333333333333,78.4,ok,,run,2026-09-08T09:13:32
pA,MinMax,minmax,DP-FedAvg,0.4,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4515,1.0,48.5,ok,,run,2026-09-08T09:14:21
pA,MinMax,minmax,FedVRDP-style,0.4,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.3666,1.0,42.6,ok,,run,2026-09-08T09:15:03
pA,MinMax,minmax,Median,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.2016,1.0,122.3,ok,,run,2026-09-08T09:17:06
pA,MinMax,minmax,TrimmedMean,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.2055,1.0,142.9,ok,,run,2026-09-08T09:19:29
pA,MinMax,minmax,Krum,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.1461,1.0,70.1,ok,,run,2026-09-08T09:20:39
pA,MinMax,minmax,SparseFed-style,0.4,0,certified,0.9723217465539842,,,,False,poisson,180,0.4693,1.0,84.3,ok,,run,2026-09-08T09:22:03
pA,MinMax,minmax,AG-PTR,0.4,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7466,0.4277777777777777,67.9,ok,,run,2026-09-08T09:23:11
pA,MinMax,minmax,DP-FedAvg,0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.2515,1.0,42.1,ok,,run,2026-09-08T09:23:53
pA,MinMax,minmax,FedVRDP-style,0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.3338,1.0,36.7,ok,,run,2026-09-08T09:24:30
pA,MinMax,minmax,Median,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.0972,1.0,111.1,ok,,run,2026-09-08T09:26:21
pA,MinMax,minmax,TrimmedMean,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1693,1.0,121.3,ok,,run,2026-09-08T09:28:22
pA,MinMax,minmax,Krum,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1621,1.0,64.3,ok,,run,2026-09-08T09:29:27
pA,MinMax,minmax,SparseFed-style,0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.4631,1.0,79.2,ok,,run,2026-09-08T09:30:46
pA,MinMax,minmax,AG-PTR,0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6524,0.1333333333333333,61.4,ok,,run,2026-09-08T09:31:47
pA,MinMax,minmax,DP-FedAvg,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.0708,1.0,34.9,ok,,run,2026-09-08T09:32:22
pA,MinMax,minmax,FedVRDP-style,0.6,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.3187,1.0,29.2,ok,,run,2026-09-08T09:32:52
pA,MinMax,minmax,Median,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1025,1.0,95.2,ok,,run,2026-09-08T09:34:27
